"V1" "V2" "V3" "V4" "V5" "covar"
"4989" 0 0 0 0 0 0
"4990" 1 0 0 0 0 0
"4991" 1 0 0 0 1 1
"4992" 0 0 0 1 1 1
"4993" 0 0 0 0 0 0
"4994" 0 0 0 0 1 0
"4995" 1 0 0 0 1 1
"4996" 0 0 0 0 1 0
"4997" 0 1 0 0 0 0
"4998" 1 0 0 1 0 1
"4999" 1 1 0 0 1 1
"5000" 0 0 0 0 1 0
